Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2019-01-24 13:30:00,0.588,0.990,3.289,3.384,95.43,28.350
2019-01-24 14:00:00,0.602,0.980,3.356,3.386,94.43,28.350
2019-01-24 14:30:00,0.651,1.440,4.073,3.296,91.43,28.350
2019-01-24 15:00:00,0.716,1.360,3.797,3.364,91.43,28.400
2019-01-24 15:30:00,0.778,1.380,3.687,3.524,92.43,28.400
2019-01-24 16:00:00,0.765,1.370,3.972,3.562,98.43,28.400
2019-01-24 16:30:00,0.771,1.330,4.289,3.451,95.43,28.350
2019-01-24 17:00:00,0.714,1.320,4.211,3.463,88.43,28.350
2019-01-24 17:30:00,0.722,1.410,4.405,3.446,91.43,28.300
2019-01-24 18:00:00,0.701,1.170,4.298,3.449,91.43,28.300
2019-01-24 18:30:00,0.685,1.190,4.099,3.406,84.43,28.300
2019-01-24 19:00:00,0.704,1.300,4.039,3.438,88.43,28.300
2019-01-24 19:30:00,0.708,1.290,4.202,3.533,90.43,28.250
2019-01-24 20:00:00,0.688,1.180,4.282,3.482,87.43,28.250
2019-01-24 20:30:00,0.697,1.330,4.588,3.491,91.43,28.250
2019-01-24 21:00:00,0.737,1.280,4.394,3.574,84.43,28.250
2019-01-24 21:30:00,0.680,1.180,4.489,3.441,88.43,28.250
2019-01-24 22:00:00,0.703,1.480,4.585,3.530,82.43,28.200
2019-01-24 22:30:00,0.702,1.380,4.412,3.496,78.43,28.200
2019-01-24 23:00:00,0.759,1.390,4.609,3.581,87.43,28.200
2019-01-24 23:30:00,0.733,1.110,4.624,3.507,88.43,28.200
2019-01-25 00:00:00,0.737,1.200,4.388,3.582,92.43,28.200
2019-01-25 00:30:00,0.700,1.300,4.661,3.577,82.43,28.200
2019-01-25 01:00:00,0.705,1.190,4.606,3.590,80.43,28.200
2019-01-25 01:30:00,0.691,1.520,4.413,3.640,85.43,28.200
2019-01-25 02:00:00,0.691,1.080,4.691,3.693,68.43,28.200
2019-01-25 02:30:00,0.694,1.370,4.041,3.508,82.43,28.200
2019-01-25 03:00:00,0.718,1.430,4.500,3.662,67.43,28.200
2019-01-25 03:30:00,0.671,1.240,4.583,3.497,71.43,28.200
2019-01-25 04:00:00,0.671,1.080,4.718,3.592,80.43,28.150
2019-01-25 04:30:00,0.647,1.150,4.665,3.512,84.43,28.150
2019-01-25 05:00:00,0.690,1.380,4.338,3.443,77.43,28.150
2019-01-25 05:30:00,0.644,1.120,4.230,3.393,84.43,28.150
2019-01-25 06:00:00,0.649,1.230,3.876,3.338,71.43,28.150
2019-01-25 06:30:00,0.670,1.070,4.365,3.374,75.43,28.150
2019-01-25 07:00:00,0.643,1.070,4.500,3.379,78.43,28.150
2019-01-25 07:30:00,0.664,1.430,4.309,3.232,77.43,28.150
2019-01-25 08:00:00,0.705,1.150,4.208,3.370,74.43,28.150
2019-01-25 08:30:00,0.710,1.180,4.218,3.382,80.43,28.150
2019-01-25 09:00:00,0.825,1.370,4.288,3.501,73.43,28.150
2019-01-25 09:30:00,0.775,1.340,3.724,3.399,61.43,28.150
2019-01-25 10:00:00,0.786,1.230,4.145,3.478,70.43,28.150
2019-01-25 10:30:00,0.765,1.590,4.506,3.403,88.43,28.200
2019-01-25 11:00:00,0.729,1.300,4.586,3.392,85.43,28.200
2019-01-25 11:30:00,0.727,1.550,4.707,3.422,91.43,28.200
2019-01-25 12:00:00,0.701,1.180,4.294,3.500,84.43,28.250
2019-01-25 12:30:00,0.736,1.220,4.775,3.446,82.43,28.250
2019-01-25 13:00:00,0.756,1.330,4.206,3.454,88.43,28.250
2019-01-25 13:30:00,0.751,1.250,4.299,3.584,91.43,28.250
2019-01-25 14:00:00,0.764,1.380,3.958,3.582,91.43,28.250
2019-01-25 14:30:00,0.757,1.400,4.706,3.565,92.43,28.250
2019-01-25 15:00:00,0.774,1.230,4.292,3.553,97.43,28.250
2019-01-25 15:30:00,0.788,1.340,4.314,3.657,98.43,28.250
2019-01-25 16:00:00,0.740,1.160,4.119,3.588,90.43,28.200
2019-01-25 16:30:00,0.706,1.300,4.736,3.475,87.43,28.200
2019-01-25 17:00:00,0.725,1.310,4.302,3.497,85.43,28.200
2019-01-25 17:30:00,0.719,1.200,4.574,3.581,87.43,28.200
2019-01-25 18:00:00,0.648,1.220,4.210,3.310,73.43,28.200
2019-01-25 18:30:00,0.723,1.360,4.382,3.486,78.43,28.200
2019-01-25 19:00:00,0.674,1.110,4.470,3.472,70.43,28.200
2019-01-25 19:30:00,0.664,1.160,4.592,3.438,87.43,28.200
2019-01-25 20:00:00,0.623,1.100,4.295,3.372,67.43,28.200
2019-01-25 20:30:00,0.700,1.390,4.569,3.434,68.43,28.150
2019-01-25 21:00:00,0.696,1.120,3.663,3.413,77.43,28.150
2019-01-25 21:30:00,0.713,1.220,4.697,3.538,75.43,28.150
2019-01-25 22:00:00,0.741,1.430,4.169,3.506,61.43,28.150
2019-01-25 22:30:00,0.764,1.580,4.574,3.465,80.43,28.150
2019-01-25 23:00:00,0.808,1.460,3.676,3.423,80.43,28.150
2019-01-25 23:30:00,0.838,1.500,4.512,3.579,82.43,28.150
2019-01-26 00:00:00,0.787,1.310,4.202,3.564,84.43,28.150
2019-01-26 00:30:00,0.861,1.700,4.190,3.598,80.43,28.150
2019-01-26 01:00:00,0.868,1.600,4.039,3.581,84.43,28.100
2019-01-26 01:30:00,0.946,1.710,3.731,3.722,81.43,28.100
2019-01-26 02:00:00,0.936,1.760,4.503,3.708,88.43,28.100
2019-01-26 02:30:00,0.915,1.620,4.498,3.821,81.43,28.100
2019-01-26 03:00:00,0.916,1.720,4.598,3.651,97.43,28.100
2019-01-26 03:30:00,0.929,1.540,4.704,3.786,87.43,28.100
2019-01-26 04:00:00,0.985,1.660,4.940,3.883,84.43,28.100
2019-01-26 04:30:00,0.910,1.640,5.294,3.635,90.43,28.050
2019-01-26 05:00:00,0.902,2.070,4.947,3.747,88.43,28.050
2019-01-26 05:30:00,0.925,1.960,5.068,3.698,90.43,28.050
2019-01-26 06:00:00,0.879,1.510,5.057,3.766,82.43,28.050
2019-01-26 06:30:00,0.955,1.740,5.046,3.711,78.43,28.050
2019-01-26 07:00:00,0.930,1.700,5.011,3.820,80.43,28.000
2019-01-26 07:30:00,0.968,1.930,4.715,3.646,88.43,28.000
2019-01-26 08:00:00,1.022,1.700,5.076,3.723,77.43,28.000
2019-01-26 08:30:00,0.997,2.060,4.814,3.710,82.43,28.000
2019-01-26 09:00:00,1.057,2.060,4.948,3.860,81.43,28.000
2019-01-26 09:30:00,1.055,1.950,5.196,3.831,92.43,28.000
2019-01-26 10:00:00,0.997,2.030,4.963,3.771,90.43,28.000
2019-01-26 10:30:00,1.099,2.380,4.613,3.991,87.43,28.050
2019-01-26 11:00:00,1.152,2.530,5.198,3.896,81.43,28.050
2019-01-26 11:30:00,1.123,2.000,5.225,3.937,90.43,28.050
2019-01-26 12:00:00,1.162,2.130,4.970,3.877,84.43,28.100
2019-01-26 12:30:00,1.120,2.300,5.350,3.993,84.43,28.100
2019-01-26 13:00:00,1.095,1.940,5.466,3.942,84.43,28.100
2019-01-26 13:30:00,1.112,2.030,5.687,4.105,81.43,28.050
2019-01-26 14:00:00,1.132,2.120,5.365,4.014,81.43,28.100
2019-01-26 14:30:00,1.067,1.630,5.060,3.924,70.43,28.100
2019-01-26 15:00:00,1.113,1.950,4.808,4.087,82.43,28.050
2019-01-26 15:30:00,1.029,1.850,4.542,3.932,80.43,28.050
2019-01-26 16:00:00,1.060,1.590,5.055,4.005,88.43,28.050
2019-01-26 16:30:00,1.056,1.710,5.192,3.866,88.43,28.050
2019-01-26 17:00:00,1.033,2.140,4.833,3.926,87.43,28.050
2019-01-26 17:30:00,1.054,2.210,4.826,3.967,82.43,28.050
2019-01-26 18:00:00,1.061,1.680,4.707,3.845,88.43,28.050
2019-01-26 18:30:00,1.046,2.020,5.308,4.029,92.43,28.050
2019-01-26 19:00:00,1.115,1.950,4.316,3.933,91.43,28.050
2019-01-26 19:30:00,1.029,1.840,5.790,3.845,94.43,28.000
2019-01-26 20:00:00,1.083,1.780,5.973,3.851,87.43,28.050
2019-01-26 20:30:00,1.111,1.840,4.801,3.855,88.43,28.000
2019-01-26 21:00:00,1.034,1.840,5.068,3.847,88.43,28.000
2019-01-26 21:30:00,0.996,1.580,5.014,3.825,90.43,28.000
2019-01-26 22:00:00,0.950,1.580,5.333,3.754,80.43,28.000
2019-01-26 22:30:00,0.939,1.760,5.525,3.758,88.43,28.000
2019-01-26 23:00:00,0.949,1.730,4.904,3.659,77.43,28.000
2019-01-26 23:30:00,0.919,1.600,4.598,3.704,87.43,28.000
2019-01-27 00:00:00,0.948,1.620,5.367,3.769,88.43,28.000
2019-01-27 00:30:00,1.005,1.850,5.199,3.854,90.43,28.000
2019-01-27 01:00:00,0.979,1.600,5.187,3.769,91.43,28.000
2019-01-27 01:30:00,0.980,1.590,5.574,3.755,82.43,28.000
2019-01-27 02:00:00,1.151,2.160,4.824,3.912,92.43,27.950
2019-01-27 02:30:00,1.193,1.900,5.119,4.010,78.43,27.950
2019-01-27 03:00:00,1.237,2.400,4.805,4.029,78.43,27.950
2019-01-27 03:30:00,1.132,1.900,5.095,4.165,70.43,27.950
2019-01-27 04:00:00,1.042,1.830,4.689,3.973,78.43,27.950
2019-01-27 04:30:00,1.271,2.500,4.947,4.135,75.43,27.950
2019-01-27 05:00:00,1.250,2.270,5.518,4.136,87.43,27.900
2019-01-27 05:30:00,1.165,2.020,5.644,4.259,85.43,27.950
2019-01-27 06:00:00,1.042,1.710,5.474,4.191,97.43,27.900
2019-01-27 06:30:00,0.983,1.740,5.930,4.027,87.43,27.900
2019-01-27 07:00:00,1.099,1.640,5.788,3.984,82.43,27.900
2019-01-27 07:30:00,1.039,1.750,5.370,4.114,90.43,27.900
2019-01-27 08:00:00,1.017,1.740,4.966,3.961,85.43,27.900
2019-01-27 08:30:00,1.028,1.640,5.060,4.022,71.43,27.850
2019-01-27 09:00:00,1.091,1.810,5.273,4.117,63.43,27.850
2019-01-27 09:30:00,1.255,2.160,5.633,4.134,71.43,27.900
2019-01-27 10:00:00,1.367,2.330,5.224,4.181,64.43,27.900
2019-01-27 10:30:00,1.449,2.480,5.334,4.385,68.43,27.900
2019-01-27 11:00:00,1.497,2.490,5.193,4.309,68.43,27.900
2019-01-27 11:30:00,1.564,2.320,5.775,4.522,70.43,27.900
2019-01-27 12:00:00,1.686,2.960,5.543,4.637,54.43,27.900
2019-01-27 12:30:00,1.663,2.630,5.909,4.587,64.43,27.900
2019-01-27 13:00:00,1.820,2.950,5.942,4.637,67.43,27.900
2019-01-27 13:30:00,1.815,2.860,5.980,5.030,73.43,27.900
2019-01-27 14:00:00,1.841,3.260,5.948,4.922,66.43,27.900
2019-01-27 14:30:00,1.846,3.160,5.834,4.815,66.43,27.900
2019-01-27 15:00:00,1.806,3.150,6.063,4.906,67.43,27.900
2019-01-27 15:30:00,1.808,3.420,6.388,4.816,63.43,27.900
2019-01-27 16:00:00,1.755,2.560,5.965,4.932,63.43,27.900
2019-01-27 16:30:00,1.913,3.310,6.346,5.008,64.43,27.900
2019-01-27 17:00:00,1.634,2.710,5.971,4.818,63.43,27.900
2019-01-27 17:30:00,1.625,2.480,6.356,4.651,64.43,27.900
2019-01-27 18:00:00,1.624,2.800,6.152,4.722,61.43,27.900
2019-01-27 18:30:00,1.717,2.730,6.356,4.751,71.43,27.850
2019-01-27 19:00:00,1.612,2.640,6.296,4.465,75.43,27.850
2019-01-27 19:30:00,1.597,2.480,5.869,4.480,84.43,27.850
2019-01-27 20:00:00,1.600,2.640,6.108,4.452,73.43,27.850
2019-01-27 20:30:00,1.538,2.560,5.792,4.443,81.43,27.800
2019-01-27 21:00:00,1.629,2.650,5.984,4.597,80.43,27.800
2019-01-27 21:30:00,1.532,2.910,5.815,4.566,80.43,27.800
2019-01-27 22:00:00,1.535,2.920,5.193,4.330,77.43,27.800
2019-01-27 22:30:00,1.573,2.510,5.996,4.479,70.43,27.800
2019-01-27 23:00:00,1.686,3.010,6.072,4.469,81.43,27.800
2019-01-27 23:30:00,1.759,3.150,5.966,4.641,75.43,27.800
2019-01-28 00:00:00,1.840,3.430,5.973,4.800,73.43,27.800
2019-01-28 00:30:00,1.771,2.960,6.131,4.815,70.43,27.800
2019-01-28 01:00:00,1.904,3.010,6.496,4.931,66.43,27.800
2019-01-28 01:30:00,1.744,3.100,6.338,4.788,71.43,27.800
2019-01-28 02:00:00,1.837,3.150,6.040,4.687,70.43,27.800
2019-01-28 02:30:00,1.889,2.920,6.273,4.884,67.43,27.750
2019-01-28 03:00:00,1.943,2.940,5.959,4.732,66.43,27.750
2019-01-28 03:30:00,1.784,3.260,6.030,4.630,68.43,27.750
2019-01-28 04:00:00,1.645,3.250,6.152,4.513,67.43,27.700
2019-01-28 04:30:00,1.684,3.070,5.343,4.574,68.43,27.750
2019-01-28 05:00:00,1.719,2.890,5.625,4.643,74.43,27.700
2019-01-28 05:30:00,1.797,2.940,5.808,4.717,66.43,27.700
2019-01-28 06:00:00,1.926,2.960,5.859,4.727,59.43,27.700
2019-01-28 06:30:00,1.957,3.220,6.354,4.911,67.43,27.700
2019-01-28 07:00:00,2.024,3.570,6.494,4.945,64.43,27.700
2019-01-28 07:30:00,2.147,3.740,6.538,5.245,70.43,27.700
2019-01-28 08:00:00,2.065,3.230,6.582,5.178,66.43,27.700
2019-01-28 08:30:00,2.052,3.360,6.035,5.003,66.43,27.700
2019-01-28 09:00:00,1.832,2.890,6.536,4.934,70.43,27.650
2019-01-28 09:30:00,1.748,2.730,6.351,4.818,70.43,27.650
2019-01-28 10:00:00,1.782,3.280,5.994,4.758,75.43,27.650
2019-01-28 10:30:00,1.642,2.630,5.985,4.765,67.43,27.650
2019-01-28 11:00:00,1.659,2.660,6.341,4.971,64.43,27.600
2019-01-28 11:30:00,1.458,2.730,6.136,4.629,64.43,27.600
2019-01-28 12:00:00,1.395,3.230,5.662,4.649,64.43,27.500
2019-01-28 12:30:00,1.401,2.160,6.132,4.593,57.43,27.500
2019-01-28 13:00:00,1.491,2.550,5.781,4.553,56.43,27.550
2019-01-28 13:30:00,1.566,2.770,6.325,4.664,67.43,27.600
2019-01-28 14:00:00,1.600,2.650,5.334,4.522,59.43,27.600
2019-01-28 14:30:00,1.464,2.640,6.325,4.462,56.43,27.600
2019-01-28 15:00:00,1.450,3.070,5.199,4.448,61.43,27.600
2019-01-28 15:30:00,1.571,2.780,5.098,4.400,73.43,27.600
2019-01-28 16:00:00,1.446,2.640,5.071,4.337,60.43,27.600
2019-01-28 16:30:00,1.462,3.080,5.195,4.456,71.43,27.600
2019-01-28 17:00:00,1.407,2.540,5.413,4.259,54.43,27.600
2019-01-28 17:30:00,1.433,2.290,5.190,4.340,59.43,27.600
2019-01-28 18:00:00,1.365,2.980,5.077,4.393,63.43,27.550
2019-01-28 18:30:00,1.233,2.360,5.329,4.351,70.43,27.550
2019-01-28 19:00:00,1.198,2.030,4.592,4.151,71.43,27.550
2019-01-28 19:30:00,1.478,2.420,5.790,4.348,70.43,27.550
2019-01-28 20:00:00,1.626,3.160,5.806,4.617,71.43,27.550
2019-01-28 20:30:00,1.514,2.560,5.259,4.606,73.43,27.550
2019-01-28 21:00:00,1.514,2.860,5.804,4.493,73.43,27.550
2019-01-28 21:30:00,1.488,2.550,5.586,4.567,64.43,27.500
2019-01-28 22:00:00,1.404,2.330,6.147,4.523,70.43,27.500
2019-01-28 22:30:00,1.501,2.950,6.023,4.556,63.43,27.500
2019-01-28 23:00:00,1.630,2.590,5.682,4.707,73.43,27.500
2019-01-28 23:30:00,1.433,2.260,5.693,4.372,70.43,27.500
2019-01-29 00:00:00,1.674,2.900,5.927,4.662,66.43,27.500
2019-01-29 00:30:00,1.515,2.570,5.852,4.410,67.43,27.500
2019-01-29 01:00:00,1.573,3.140,5.820,4.472,70.43,27.500
2019-01-29 01:30:00,1.504,2.580,5.759,4.481,63.43,27.500
2019-01-29 02:00:00,1.462,2.460,5.760,4.520,70.43,27.500
2019-01-29 02:30:00,1.309,2.360,5.469,4.195,66.43,27.500
2019-01-29 03:00:00,1.263,2.110,5.807,4.366,60.43,27.500
2019-01-29 03:30:00,1.309,2.140,5.793,4.412,61.43,27.500
2019-01-29 04:00:00,1.201,2.110,5.490,4.215,67.43,27.500
2019-01-29 04:30:00,1.180,2.190,5.288,4.214,54.43,27.500
2019-01-29 05:00:00,1.176,1.850,5.073,4.069,50.43,27.500
2019-01-29 05:30:00,1.056,1.790,5.268,3.996,68.43,27.500
2019-01-29 06:00:00,1.130,1.940,5.331,4.106,52.43,27.500
2019-01-29 06:30:00,1.076,1.990,4.708,4.021,54.43,27.500
2019-01-29 07:00:00,1.116,1.880,4.775,4.165,59.43,27.500
2019-01-29 07:30:00,1.107,1.820,5.079,4.054,52.43,27.500
2019-01-29 08:00:00,1.154,1.800,4.957,4.242,59.43,27.500
2019-01-29 08:30:00,1.085,1.690,5.220,4.190,54.43,27.500
2019-01-29 09:00:00,1.035,1.900,5.233,4.296,53.43,27.500
2019-01-29 09:30:00,1.036,1.900,5.184,4.165,45.43,27.450
2019-01-29 10:00:00,1.057,1.970,4.952,4.235,54.43,27.450
2019-01-29 10:30:00,0.938,1.550,5.075,4.127,59.43,27.450
2019-01-29 11:00:00,0.858,1.590,5.229,4.036,49.43,27.500
2019-01-29 11:30:00,0.897,1.600,4.861,4.204,56.43,27.500
2019-01-29 12:00:00,0.849,1.360,4.933,3.953,50.43,27.550
2019-01-29 12:30:00,0.797,1.550,4.955,3.898,57.43,27.550
2019-01-29 13:00:00,0.919,1.530,5.158,3.842,57.43,27.550
2019-01-29 13:30:00,0.885,1.550,5.082,3.937,73.43,27.550
2019-01-29 14:00:00,0.912,1.670,4.597,3.816,63.43,27.550
2019-01-29 14:30:00,0.908,1.750,4.831,3.905,49.43,27.550
2019-01-29 15:00:00,0.890,1.500,5.480,4.029,54.43,27.550
2019-01-29 15:30:00,0.899,1.550,4.912,3.941,52.43,27.600
2019-01-29 16:00:00,0.832,1.430,4.120,3.730,54.43,27.600
2019-01-29 16:30:00,0.864,1.600,4.706,3.933,54.43,27.600
2019-01-29 17:00:00,0.876,1.490,4.455,3.856,47.43,27.600
2019-01-29 17:30:00,0.876,1.710,4.398,3.822,47.43,27.600
2019-01-29 18:00:00,0.948,1.910,4.714,3.895,35.43,27.550
2019-01-29 18:30:00,0.914,1.620,5.065,3.871,42.43,27.550
2019-01-29 19:00:00,1.003,1.900,4.225,3.965,46.43,27.550
2019-01-29 19:30:00,0.969,1.650,5.483,4.007,33.43,27.550
2019-01-29 20:00:00,0.972,1.720,4.485,4.054,32.43,27.550
2019-01-29 20:30:00,0.941,1.580,4.403,3.999,23.43,27.550
2019-01-29 21:00:00,0.935,1.950,4.372,3.935,28.43,27.500
2019-01-29 21:30:00,0.919,1.420,4.546,3.893,29.43,27.500
2019-01-29 22:00:00,0.980,1.660,4.494,3.871,36.43,27.500
2019-01-29 22:30:00,1.048,2.060,4.582,4.055,37.43,27.500
2019-01-29 23:00:00,1.002,1.720,4.487,4.074,43.43,27.500
2019-01-29 23:30:00,1.068,2.050,4.701,3.963,36.43,27.500
2019-01-30 00:00:00,1.204,1.920,5.185,4.057,40.43,27.500
2019-01-30 00:30:00,1.244,2.030,4.943,4.110,40.43,27.500
2019-01-30 01:00:00,1.473,2.730,5.522,4.346,42.43,27.500
2019-01-30 01:30:00,1.507,2.490,5.644,4.411,39.43,27.500
2019-01-30 02:00:00,1.474,2.850,5.160,4.320,35.43,27.500
2019-01-30 02:30:00,1.438,2.750,5.619,4.369,39.43,27.500
2019-01-30 03:00:00,1.469,2.530,5.312,4.425,47.43,27.500
2019-01-30 03:30:00,1.543,2.950,5.026,4.539,47.43,27.500
2019-01-30 04:00:00,1.362,2.620,5.336,4.253,46.43,27.500
2019-01-30 04:30:00,1.382,2.390,5.211,4.295,52.43,27.500
2019-01-30 05:00:00,1.466,2.350,5.226,4.486,35.43,27.500
2019-01-30 05:30:00,1.449,2.850,5.202,4.449,52.43,27.500
2019-01-30 06:00:00,1.382,2.260,5.368,4.381,45.43,27.500
2019-01-30 06:30:00,1.355,2.370,5.340,4.444,49.43,27.500
2019-01-30 07:00:00,1.362,2.270,5.448,4.509,42.43,27.500
2019-01-30 07:30:00,1.350,2.150,4.914,4.314,53.43,27.500
2019-01-30 08:00:00,1.397,2.540,5.342,4.504,37.43,27.500
2019-01-30 08:30:00,1.447,3.570,5.785,4.421,52.43,27.500
2019-01-30 09:00:00,1.610,2.590,5.507,4.488,59.43,27.500
2019-01-30 09:30:00,1.440,2.330,5.992,4.424,67.43,27.450
2019-01-30 10:00:00,1.464,2.340,5.515,4.553,64.43,27.450
2019-01-30 10:30:00,1.595,2.510,6.142,4.576,56.43,27.450
2019-01-30 11:00:00,1.551,3.010,5.913,4.596,66.43,27.450
2019-01-30 11:30:00,1.653,3.240,5.534,4.510,68.43,27.450
2019-01-30 12:00:00,1.735,2.890,5.875,4.833,66.43,27.400
2019-01-30 12:30:00,1.734,2.640,5.630,4.775,61.43,27.400
2019-01-30 13:00:00,1.701,2.830,5.961,4.513,56.43,27.400
2019-01-30 13:30:00,1.896,3.260,5.812,4.818,60.43,27.450
2019-01-30 14:00:00,1.689,2.930,5.950,4.855,67.43,27.450
2019-01-30 14:30:00,1.638,2.790,5.651,4.426,57.43,27.450
2019-01-30 15:00:00,1.740,3.030,6.046,4.699,56.43,27.450
2019-01-30 15:30:00,1.631,2.850,6.318,4.691,57.43,27.450
2019-01-30 16:00:00,1.507,2.710,5.513,4.411,46.43,27.450
2019-01-30 16:30:00,1.473,2.830,5.418,4.474,66.43,27.450
2019-01-30 17:00:00,1.552,3.270,5.799,4.463,47.43,27.450
2019-01-30 17:30:00,1.439,2.590,5.848,4.593,66.43,27.450
2019-01-30 18:00:00,1.296,2.340,5.441,4.350,56.43,27.450
2019-01-30 18:30:00,1.452,2.650,6.543,4.383,53.43,27.450
2019-01-30 19:00:00,1.443,2.360,5.568,4.475,57.43,27.450
2019-01-30 19:30:00,1.285,2.000,5.642,4.499,50.43,27.450
2019-01-30 20:00:00,1.333,2.360,5.455,4.424,60.43,27.400
2019-01-30 20:30:00,1.253,2.610,5.647,4.309,59.43,27.050
2019-01-30 21:00:00,1.329,2.120,5.453,4.539,57.43,27.000
2019-01-30 21:30:00,1.234,1.930,5.482,4.409,53.43,26.950
2019-01-30 22:00:00,1.225,2.210,5.460,4.403,50.43,26.850
2019-01-30 22:30:00,1.186,2.110,5.206,4.452,54.43,26.750
2019-01-30 23:00:00,1.106,1.880,5.210,4.293,45.43,26.650
2019-01-30 23:30:00,0.957,1.660,4.689,4.207,47.43,26.600
2019-01-31 00:00:00,1.116,1.960,5.064,4.405,59.43,26.600
2019-01-31 00:30:00,0.995,1.720,4.799,4.054,47.43,26.600
2019-01-31 01:00:00,1.032,1.850,4.718,3.989,46.43,26.600
2019-01-31 01:30:00,1.183,1.920,4.778,4.227,49.43,26.650
2019-01-31 02:00:00,1.079,2.300,4.485,3.912,49.43,26.750
2019-01-31 02:30:00,1.220,1.940,5.055,4.097,40.43,26.850
2019-01-31 03:00:00,1.135,2.160,4.753,4.102,45.43,27.000
2019-01-31 03:30:00,1.210,1.900,4.729,4.058,36.43,27.150
2019-01-31 04:00:00,1.148,1.750,5.048,4.160,35.43,27.350
2019-01-31 04:30:00,1.163,2.240,4.818,4.059,53.43,27.400
2019-01-31 05:00:00,1.242,2.660,4.965,4.235,49.43,27.400
2019-01-31 05:30:00,1.221,2.030,4.827,4.222,54.43,27.450
2019-01-31 06:00:00,1.193,1.910,5.271,4.167,63.43,27.450
2019-01-31 06:30:00,1.268,2.090,5.090,4.224,73.43,27.400
2019-01-31 07:00:00,1.175,1.870,4.848,4.067,61.43,27.400
2019-01-31 07:30:00,1.201,2.070,5.082,4.010,66.43,27.400
2019-01-31 08:00:00,1.228,2.450,5.449,4.131,66.43,27.400
2019-01-31 08:30:00,1.217,1.970,5.321,4.174,67.43,27.400
2019-01-31 09:00:00,1.214,2.120,5.100,4.168,70.43,27.400
2019-01-31 09:30:00,1.306,1.980,4.960,4.223,59.43,27.400
2019-01-31 10:00:00,1.426,2.520,5.338,4.359,60.43,27.350
2019-01-31 10:30:00,1.432,2.930,5.727,4.375,63.43,27.350
2019-01-31 11:00:00,1.626,3.030,5.480,4.551,66.43,27.350
2019-01-31 11:30:00,1.523,2.940,5.700,4.523,57.43,27.350
2019-01-31 12:00:00,1.592,2.960,5.859,4.538,56.43,27.350
2019-01-31 12:30:00,1.417,2.360,5.957,4.557,47.43,27.350
2019-01-31 13:00:00,1.375,2.140,5.792,4.448,50.43,27.350
2019-01-31 13:30:00,1.284,2.410,5.609,4.336,56.43,27.350
2019-01-31 14:00:00,1.232,2.600,5.246,4.239,50.43,27.350
2019-01-31 14:30:00,1.261,2.540,5.612,4.447,39.43,27.350
2019-01-31 15:00:00,1.222,2.430,5.209,4.422,46.43,27.350
2019-01-31 15:30:00,1.154,1.940,5.079,4.130,45.43,27.400
2019-01-31 16:00:00,1.125,1.750,5.059,4.058,22.43,27.400
2019-01-31 16:30:00,1.096,1.860,4.938,4.003,32.43,27.400
2019-01-31 17:00:00,1.071,1.900,5.812,4.099,37.43,27.400
2019-01-31 17:30:00,1.057,2.110,5.933,3.990,54.43,27.450
2019-01-31 18:00:00,1.026,1.810,4.627,3.944,45.43,27.450
2019-01-31 18:30:00,1.067,2.170,5.307,4.072,42.43,27.450
2019-01-31 19:00:00,0.989,2.030,6.082,3.944,47.43,27.450
2019-01-31 19:30:00,1.057,2.080,4.672,4.067,42.43,27.400
2019-01-31 20:00:00,1.094,1.920,4.831,3.988,42.43,27.400
2019-01-31 20:30:00,1.035,1.810,4.601,3.993,47.43,27.400
2019-01-31 21:00:00,1.054,1.960,4.317,4.005,56.43,27.400
2019-01-31 21:30:00,1.036,1.870,4.534,4.011,50.43,27.400
2019-01-31 22:00:00,1.082,1.990,4.939,4.081,57.43,27.400
2019-01-31 22:30:00,1.085,1.760,4.318,3.964,53.43,27.400
2019-01-31 23:00:00,1.147,1.860,4.929,4.074,67.43,27.400
2019-01-31 23:30:00,1.085,2.150,4.926,4.023,61.43,27.400
2019-02-01 00:00:00,1.136,1.870,4.932,4.086,57.43,27.400
2019-02-01 00:30:00,1.208,1.870,4.702,4.168,61.43,27.400
2019-02-01 01:00:00,1.108,2.200,5.050,4.052,56.43,27.400
2019-02-01 01:30:00,1.286,2.400,4.708,4.122,67.43,27.400
2019-02-01 02:00:00,1.181,1.950,5.080,3.953,71.43,27.350
2019-02-01 02:30:00,1.324,2.320,5.352,4.046,56.43,27.350
2019-02-01 03:00:00,1.276,2.250,5.389,4.197,66.43,27.350
2019-02-01 03:30:00,1.326,1.990,5.602,4.172,71.43,27.350
2019-02-01 04:00:00,1.294,2.150,4.989,4.142,70.43,27.350
2019-02-01 04:30:00,1.360,2.670,5.626,4.067,74.43,27.350
2019-02-01 05:00:00,1.428,2.570,5.191,4.120,63.43,27.400
2019-02-01 05:30:00,1.347,2.370,5.331,4.099,63.43,27.400
2019-02-01 06:00:00,1.417,2.610,5.209,4.150,71.43,27.400
2019-02-01 06:30:00,1.345,2.430,5.069,4.065,71.43,27.400
2019-02-01 07:00:00,1.454,2.780,5.217,4.191,61.43,27.400
2019-02-01 07:30:00,1.429,2.270,5.189,4.303,61.43,27.350
2019-02-01 08:00:00,1.424,2.470,5.459,4.247,53.43,27.400
2019-02-01 08:30:00,1.394,2.430,5.077,4.244,57.43,27.350
2019-02-01 09:00:00,1.535,2.490,5.591,4.647,53.43,27.350
2019-02-01 09:30:00,1.450,2.230,5.782,4.299,66.43,27.350
